,postcode,suburb,city,state,statecode,1_br_flat,2_br_flat,3_br_flat,4_br_flat,1_br_house,2_br_house,3_br_house,4_br_house
0,1001,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
1,1002,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
2,1003,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
3,1004,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
4,1005,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
5,1006,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
6,1007,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
7,1008,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
8,1009,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
9,1010,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
10,1011,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
11,1020,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
12,1021,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
13,1022,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
14,1023,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
15,1025,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
16,1026,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
17,1027,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
18,1028,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
19,1029,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
20,1030,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
21,1031,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
22,1032,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
23,1033,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
24,1034,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
25,1035,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
26,1036,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
27,1037,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
28,1038,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
29,1039,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
30,1040,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
31,1041,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
32,1042,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
33,1043,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
34,1044,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
35,1045,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
36,1046,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
37,1100,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
38,1101,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
39,1105,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
40,1106,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
41,1107,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
42,1108,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
43,1109,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
44,1110,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
45,1112,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
46,1113,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
47,1114,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
48,1115,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
49,1116,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
50,1117,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
51,1118,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
52,1119,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
53,1120,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
54,1121,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
55,1122,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
56,1123,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
57,1124,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
58,1125,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
59,1126,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
60,1127,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
61,1128,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
62,1129,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
63,1130,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
64,1131,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
65,1132,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
66,1133,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
67,1134,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
68,1135,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
69,1136,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
70,1137,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
71,1138,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
72,1139,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
73,1140,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
74,1141,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
75,1142,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
76,1143,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
77,1144,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
78,1145,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
79,1146,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
80,1147,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
81,1148,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
82,1149,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
83,1150,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
84,1151,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
85,1152,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
86,1153,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
87,1154,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
88,1155,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
89,1156,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
90,1157,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
91,1158,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
92,1159,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
93,1160,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
94,1161,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
95,1162,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
96,1163,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
97,1164,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
98,1165,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
99,1166,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
100,1167,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
101,1168,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
102,1169,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
103,1170,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
104,1171,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
105,1172,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
106,1173,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
107,1174,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
108,1175,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
109,1176,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
110,1177,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
111,1178,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
112,1179,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
113,1180,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
114,1181,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
115,1182,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
116,1183,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
117,1184,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
118,1185,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
119,1186,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
120,1187,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
121,1188,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
122,1189,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
123,1190,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
124,1191,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
125,1192,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
126,1193,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
127,1194,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
128,1195,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
129,1196,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
130,1197,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
131,1198,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
132,1199,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
133,1200,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
134,1201,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
135,1202,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
136,1203,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
137,1204,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
138,1205,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
139,1206,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
140,1207,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
141,1208,Haymarket,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
142,1209,Australia Square,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
143,1210,Australia Square,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
144,1211,Australia Square,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
145,1212,Australia Square,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
146,1213,Australia Square,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
147,1214,Australia Square,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
148,1215,Australia Square,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
149,1216,Grosvenor Place,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
150,1217,Grosvenor Place,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
151,1218,Grosvenor Place,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
152,1219,Grosvenor Place,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
153,1220,Grosvenor Place,Grosvenor Place,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
154,1221,Royal Exchange,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
155,1222,Royal Exchange,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
156,1223,Royal Exchange,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
157,1224,Royal Exchange,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
158,1225,Royal Exchange,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
159,1226,Queen Victoria Building,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
160,1227,Queen Victoria Building,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
161,1228,Queen Victoria Building,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
162,1229,Queen Victoria Building,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
163,1230,Queen Victoria Building,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
164,1231,Sydney South,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
165,1232,Sydney South,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
166,1233,Sydney South,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
167,1234,Sydney South,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
168,1235,Sydney South,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
169,1236,Haymarket,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
170,1237,Haymarket,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
171,1238,Haymarket,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
172,1239,Haymarket,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
173,1240,Haymarket,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
174,1291,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
175,1292,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
176,1293,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
177,1294,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
178,1295,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
179,1296,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
180,1297,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
181,1298,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
182,1299,Sydney,Sydney,New South Wales,NSW,562.5,780.0,1080.0,1100.0,555.0,750.0,1050.0,1250.0
183,1300,Darlinghurst,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
184,1335,Potts Point,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
185,1340,Kings Cross,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
186,1355,Bondi Junction,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
187,1360,Double Bay,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
188,1401,Broadway,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
189,1420,Strawberry Hills,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
190,1422,Strawberry Hills,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
191,1423,Strawberry Hills,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
192,1424,Strawberry Hills,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
193,1425,Strawberry Hills,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
194,1426,Strawberry Hills,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
195,1427,Strawberry Hills,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
196,1428,Strawberry Hills,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
197,1429,Strawberry Hills,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
198,1430,Eveleigh,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
199,1435,Alexandria,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
200,1440,Waterloo,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
201,1441,Waterloo,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
202,1445,Rosebery,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
203,1450,Camperdown,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
204,1455,Botany,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
205,1460,Mascot,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
206,1465,Kensington,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
207,1466,Unsw Sydney,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
208,1470,Drummoyne,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
209,1475,Marrickville,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
210,1476,Marrickville,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
211,1480,Kingsgrove,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
212,1490,Miranda,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
213,1493,Hurstville,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
214,1495,Caringbah,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
215,1499,Sutherland,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
216,1515,West Chatswood,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
217,1565,Milsons Point,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
218,1570,Artarmon,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
219,1582,Crows Nest,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
220,1585,Crows Nest,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
221,1590,St Leonards,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
222,1595,Lane Cove,Sydney,New South Wales,NSW,520.0,570.0,750.0,1100.0,555.0,310.0,900.0,1400.0
223,1597,Lane Cove,Sydney,New South Wales,NSW,520.0,570.0,750.0,1100.0,555.0,310.0,900.0,1400.0
224,1630,Hornsby,Sydney,New South Wales,NSW,450.0,510.0,605.0,1100.0,555.0,510.0,640.0,820.0
225,1639,Frenchs Forest,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
226,1640,Frenchs Forest,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
227,1655,Manly,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
228,1658,Mona Vale,Sydney,New South Wales,NSW,250.0,290.0,405.0,1100.0,555.0,310.0,375.0,450.0
